"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
200 0.25 86 393 0.246634600896199 FALSE ""
30 0.5 260 394 0.524170963767125 FALSE ""
30 1 678 395 1.03418397585567 FALSE ""
100 1 646 396 1.03134861177086 FALSE ""
100 0.5 146 397 0.538662506348261 FALSE ""
50 1 645 398 1.06293308772421 FALSE ""
30 0.25 405 399 0.236934571877313 FALSE ""
100 0.25 874 400 0.251275313702492 FALSE ""
30 0.5 75 401 0.466882048741299 FALSE ""
100 1 580 402 1.05213788451019 FALSE ""
100 0.5 660 403 0.487266122598367 FALSE ""
200 2 900 404 1.9244660985991 FALSE ""
50 1 443 405 0.994354840541781 FALSE ""
30 0.25 607 406 0.236099242231926 FALSE ""
30 0.5 627 407 0.586353175302278 FALSE ""
30 1 112 408 0.97834032537336 FALSE ""
50 2 895 409 1.89958359639272 FALSE ""
100 0.5 805 410 0.503596711096609 FALSE ""
30 1 376 411 1.07932785749401 FALSE ""
30 0.25 273 412 0.248248826505043 FALSE ""
200 0.25 197 413 0.250870586961226 FALSE ""
50 1 832 414 0.963611737132194 FALSE ""
100 0.25 988 415 0.268176023420003 FALSE ""
50 1 112 416 1.02942924965639 FALSE ""
200 0.25 305 417 0.258137197624967 FALSE ""
50 1 986 418 0.977242911442699 FALSE ""
50 1 606 419 1.03608953308064 FALSE ""
100 1 991 420 1.03106544411266 FALSE ""
30 1 668 421 0.946807148680495 FALSE ""
50 1 418 422 0.99848637294192 FALSE ""
200 1 234 423 1.01730585675659 FALSE ""
100 2 774 424 1.92470658265864 FALSE ""
200 2 345 425 1.91440907308677 FALSE ""
30 2 532 426 1.96871414815001 FALSE ""
200 0.25 93 427 0.240741307733025 FALSE ""
200 1 646 428 0.941889446291622 FALSE ""
50 0.25 704 429 0.241442729375696 FALSE ""
30 0.25 367 430 0.271719266889496 FALSE ""
30 0.25 254 431 0.268809382497229 FALSE ""
50 1 109 432 1.01846325146928 FALSE ""
30 0.5 482 433 0.51745606982734 FALSE ""
200 0.5 893 434 0.501129433170711 FALSE ""
200 2 129 435 1.89308884096601 FALSE ""
30 2 490 436 2.07304624286139 FALSE ""
30 0.25 444 437 0.253380625742979 FALSE ""
100 2 614 438 1.78145836499043 FALSE ""
100 2 644 439 1.97496993071783 FALSE ""
100 1 7 440 1.00758482001663 FALSE ""
100 0.25 123 441 0.251671079624944 FALSE ""
30 0.25 476 442 0.238035793921099 FALSE ""
50 2 908 443 1.96821185674392 FALSE ""
200 0.5 520 444 0.49749171106029 FALSE ""
200 1 375 445 0.965273057820632 FALSE ""
30 0.5 743 446 0.544054626216465 FALSE ""
100 0.5 726 447 0.509414981076578 FALSE ""
200 0.25 335 448 0.256326990928628 FALSE ""
50 0.25 773 449 0.22630618545504 FALSE ""
100 2 899 450 2.00263562233534 FALSE ""
30 1 502 451 1.04822986046184 FALSE ""
200 1 667 452 0.96953295571806 FALSE ""
30 0.25 322 453 0.224055576587085 FALSE ""
30 1 521 454 1.02915335839525 FALSE ""
200 1 399 455 1.02627496559953 FALSE ""
50 0.5 426 456 0.552620143581348 FALSE ""
50 1 543 457 0.942157826077469 FALSE ""
50 2 350 458 1.92586742547124 FALSE ""
30 0.25 87 459 0.24070495789324 FALSE ""
100 0.5 104 460 0.480969672959043 FALSE ""
50 1 764 461 1.01984251797313 FALSE ""
100 0.25 72 462 0.273350667389305 FALSE ""
30 0.5 729 463 0.485784899949119 FALSE ""
