"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
300 1 428 527 0.971161543052685 FALSE ""
150 0.5 317 528 0.49405651513957 FALSE ""
100 1 458 529 0.970659502849373 FALSE ""
100 2 176 530 1.78815417713065 FALSE ""
300 1 442 531 1.02895732862535 FALSE ""
250 0.5 487 532 0.508266037074858 FALSE ""
100 0.25 486 533 0.240888411922806 FALSE ""
250 0.25 566 534 0.248582855194829 FALSE ""
200 0.5 688 535 0.504773595691347 FALSE ""
200 0.5 317 536 0.516198219959586 FALSE ""
300 0.25 721 537 0.254556017132204 FALSE ""
300 2 846 538 1.92191871610318 FALSE ""
250 2 420 539 2.00939416863135 FALSE ""
300 1 322 540 0.962217246884896 FALSE ""
200 0.5 619 541 0.481761715002549 FALSE ""
300 0.25 111 542 0.250571014237241 FALSE ""
300 0.25 575 543 0.248608742495787 FALSE ""
50 0.25 144 544 0.241183840817178 FALSE ""
150 0.5 809 545 0.479695116005255 FALSE ""
150 2 967 546 1.93949688661382 FALSE ""
200 2 757 547 2.06015176513548 FALSE ""
250 1 537 548 0.998349919675321 FALSE ""
250 1 411 549 0.955838252173646 FALSE ""
150 0.25 688 550 0.24336003844795 FALSE ""
150 2 855 551 1.89712972214839 FALSE ""
300 0.5 74 552 0.503530071879577 FALSE ""
250 0.25 898 553 0.238395395233804 FALSE ""
50 2 139 554 2.03800699476996 FALSE ""
300 1 423 555 1.01407802888498 FALSE ""
50 0.25 227 556 0.25022441598081 FALSE ""
200 1 401 557 1.03730539201718 FALSE ""
150 1 22 558 1.01198794517152 FALSE ""
300 0.25 181 559 0.253299575083089 FALSE ""
200 0.5 922 560 0.482409860979066 FALSE ""
100 0.5 790 561 0.502035983108942 FALSE ""
50 0.25 13 562 0.238500667794043 FALSE ""
200 2 48 563 1.94552241065865 FALSE ""
150 0.5 242 564 0.509249530443548 FALSE ""
250 1 718 565 0.984200523464637 FALSE ""
200 1 533 566 1.0454507210233 FALSE ""
100 0.5 764 567 0.491247992997171 FALSE ""
150 2 519 568 2.01499624191465 FALSE ""
50 0.25 575 569 0.24769022908324 FALSE ""
300 0.5 402 570 0.49361777999916 FALSE ""
150 0.25 144 571 0.245345936997918 FALSE ""
300 0.5 486 572 0.500642079535343 FALSE ""
250 2 107 573 1.98459802030325 FALSE ""
50 2 486 574 1.89651442380546 FALSE ""
150 1 516 575 0.947615547593173 FALSE ""
200 0.25 261 576 0.243002730129535 FALSE ""
300 0.25 7 577 0.248916636091873 FALSE ""
