"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
1000 0.25 459 1242 0.250434072479014 FALSE ""
50 0.5 703 1243 0.471119540688347 FALSE ""
500 2 784 1244 2.00191635328638 FALSE ""
100 1 237 1245 0.976105522476311 FALSE ""
100 2 230 1246 1.98385718005649 FALSE ""
1000 2 27 1247 1.98225311304936 FALSE ""
1000 2 505 1248 2.01209882543486 FALSE ""
1000 0.5 911 1249 0.494176956430401 FALSE ""
500 1 825 1250 0.994218208288272 FALSE ""
100 1 243 1251 0.988993945067962 FALSE ""
500 2 923 1252 2.04797912159932 FALSE ""
100 0.5 245 1253 0.468060531171742 FALSE ""
50 0.25 467 1254 0.241633474972327 FALSE ""
50 0.5 838 1255 0.502413397406359 FALSE ""
50 2 189 1256 1.98060384120615 FALSE ""
1000 0.5 691 1257 0.497098773520874 FALSE ""
100 1 223 1258 1.03260256670048 FALSE ""
500 0.25 397 1259 0.255713893511632 FALSE ""
50 2 493 1260 2.07054908994528 FALSE ""
100 0.5 982 1261 0.445689951414064 FALSE ""
500 2 738 1262 2.01942423690587 FALSE ""
50 1 812 1263 1.02454021189426 FALSE ""
100 1 291 1264 1.03843728220211 FALSE ""
500 0.25 198 1265 0.245018023909744 FALSE ""
500 1 944 1266 1.00530832804294 FALSE ""
1000 0.5 411 1267 0.492265725281634 FALSE ""
50 2 159 1268 1.96946598565866 FALSE ""
500 2 924 1269 1.95839615804872 FALSE ""
50 0.25 560 1270 0.272587654135457 FALSE ""
1000 0.5 701 1271 0.498863705755121 FALSE ""
50 0.25 501 1272 0.286680230500449 FALSE ""
500 0.5 810 1273 0.500543349859728 FALSE ""
100 2 579 1274 1.9993594891085 FALSE ""
1000 1 455 1275 1.01323939811326 FALSE ""
50 0.25 108 1276 0.243816302465443 FALSE ""
500 0.25 346 1277 0.250728938635753 FALSE ""
50 0.5 467 1278 0.476532815185969 FALSE ""
500 2 381 1279 2.02741667886547 FALSE ""
50 2 448 1280 1.89564203248112 FALSE ""
100 1 528 1281 0.867638307185461 FALSE ""
50 0.25 110 1282 0.246170044140917 FALSE ""
100 2 273 1283 2.14071638318714 FALSE ""
100 2 58 1284 2.01097772075855 FALSE ""
1000 1 136 1285 1.00963125791825 FALSE ""
1000 1 105 1286 1.00649909143855 FALSE ""
100 0.5 950 1287 0.510709529875775 FALSE ""
50 0.5 260 1288 0.446296057569187 FALSE ""
100 0.25 970 1289 0.233793294251482 FALSE ""
500 0.25 904 1290 0.245620374776085 FALSE ""
1000 2 727 1291 1.97503613504803 FALSE ""
50 0.25 308 1292 0.257366613056631 FALSE ""
500 0.25 165 1293 0.238924348853941 FALSE ""
500 0.25 882 1294 0.260963330306819 FALSE ""
100 0.5 816 1295 0.510140033159692 FALSE ""
50 1 701 1296 0.991732038145969 FALSE ""
500 2 98 1297 2.06262135756727 FALSE ""
50 1 830 1298 0.980432566054051 FALSE ""
100 1 540 1299 0.969345008543032 FALSE ""
50 1 476 1300 1.03004917783809 FALSE ""
100 0.5 133 1301 0.523165905060798 FALSE ""
1000 2 95 1302 NA FALSE ""
50 0.5 906 1303 0.484682058332172 FALSE ""
500 0.5 255 1304 0.502572711876333 FALSE ""
500 1 239 1305 0.96092401247101 FALSE ""
500 1 112 1306 1.02753803609285 FALSE ""
50 1 836 1307 1.08205220346667 FALSE ""
500 1 866 1308 1.01562687741274 FALSE ""
1000 0.25 809 1309 0.247416289282408 FALSE ""
500 0.25 699 1310 0.248159237792039 FALSE ""
1000 1 374 1311 0.990682638054371 FALSE ""
500 2 482 1312 1.98881430332733 FALSE ""
1000 0.5 111 1313 0.489195406646735 FALSE ""
100 2 897 1314 2.08310822353891 FALSE ""
100 2 457 1315 2.05595870646448 FALSE ""
1000 0.5 973 1316 0.513873769343369 FALSE ""
1000 0.25 835 1317 0.246074177878027 FALSE ""
50 0.25 587 1318 0.244478803687314 FALSE ""
100 0.5 802 1319 0.506156690176729 FALSE ""
500 1 515 1320 0.997882729734715 FALSE ""
500 1 568 1321 0.986877008551116 FALSE ""
100 0.5 599 1322 0.485370542849507 FALSE ""
1000 2 744 1323 2.01358307317455 FALSE ""
50 0.5 442 1324 0.441526630377157 FALSE ""
1000 0.25 807 1325 0.252132598011281 FALSE ""
1000 0.5 447 1326 0.504112116361537 FALSE ""
1000 0.5 538 1327 0.507872191434916 FALSE ""
1000 2 627 1328 1.99695316854997 FALSE ""
1000 0.5 620 1329 0.495935445231911 FALSE ""
500 2 791 1330 2.04044548053596 FALSE ""
500 2 988 1331 2.02759546669899 FALSE ""
500 2 247 1332 1.94226970041779 FALSE ""
1000 0.5 751 1333 0.493289080612739 FALSE ""
500 0.25 866 1334 0.248158771157079 FALSE ""
1000 2 856 1335 1.98283784676074 FALSE ""
500 1 161 1336 0.958447612005188 FALSE ""
500 0.25 631 1337 0.251927154026828 FALSE ""
50 1 358 1338 0.985703539729928 FALSE ""
100 0.5 356 1339 0.504681039190753 FALSE ""
1000 0.25 524 1340 0.24825497160672 FALSE ""
500 1 382 1341 0.988822887671923 FALSE ""
100 0.5 494 1342 0.470710200193617 FALSE ""
100 0.25 949 1343 0.235292301780837 FALSE ""
50 2 157 1344 1.96030973599154 FALSE ""
100 1 328 1345 0.994108523699227 FALSE ""
500 2 888 1346 1.99298851315032 FALSE ""
50 2 555 1347 2.00117349256419 FALSE ""
100 0.5 633 1348 0.509203748034111 FALSE ""
50 0.5 523 1349 0.498520009215454 FALSE ""
1000 0.5 55 1350 0.491814103416228 FALSE ""
50 0.5 336 1351 0.544124664396129 FALSE ""
50 0.5 931 1352 0.485711786388746 FALSE ""
50 2 373 1353 1.92679876922046 FALSE ""
100 1 367 1354 1.01418998028028 FALSE ""
1000 0.5 808 1355 0.499437982950748 FALSE ""
1000 0.5 400 1356 0.49867323113678 FALSE ""
1000 1 710 1357 1.01424975981996 FALSE ""
100 0.25 89 1358 0.243656466041658 FALSE ""
1000 1 193 1359 0.996119798125054 FALSE ""
500 1 880 1360 1.00661759081434 FALSE ""
500 1 57 1361 1.01010041172545 FALSE ""
500 2 580 1362 2.02223254663338 FALSE ""
50 1 673 1363 1.00864176429039 FALSE ""
100 1 913 1364 1.01879926801339 FALSE ""
1000 1 217 1365 0.993987388513548 FALSE ""
50 2 472 1366 1.90501792957442 FALSE ""
100 0.25 289 1367 0.248862910118613 FALSE ""
50 1 626 1368 1.00999963115396 FALSE ""
100 2 860 1369 2.00401653874195 FALSE ""
500 0.5 814 1370 0.489944348716203 FALSE ""
500 1 675 1371 1.00406315158574 FALSE ""
50 1 648 1372 0.987137430244617 FALSE ""
1000 2 467 1373 1.99272903527258 FALSE ""
500 0.5 189 1374 0.510831014361461 FALSE ""
50 0.25 924 1375 0.226905992550768 FALSE ""
500 2 353 1376 2.02663962875102 FALSE ""
500 0.25 874 1377 0.244806320840478 FALSE ""
100 0.5 879 1378 0.471585230635442 FALSE ""
50 0.25 935 1379 0.243466086277545 FALSE ""
100 1 523 1380 1.01886326629486 FALSE ""
50 0.25 59 1381 0.244462225056413 FALSE ""
1000 2 454 1382 2.02308954410048 FALSE ""
500 2 928 1383 2.03925671939436 FALSE ""
500 0.5 569 1384 0.496767770313749 FALSE ""
1000 1 695 1385 0.994152898058992 FALSE ""
500 1 167 1386 1.00651177163689 FALSE ""
500 1 545 1387 1.0015528821649 FALSE ""
1000 0.5 374 1388 0.502224386936199 FALSE ""
100 0.5 264 1389 0.523215800864298 FALSE ""
100 0.25 564 1390 0.246490693909185 FALSE ""
500 0.5 173 1391 0.510808865466772 FALSE ""
1000 2 945 1392 1.96113727691406 FALSE ""
100 0.25 365 1393 0.251837929586516 FALSE ""
50 0.5 947 1394 0.503936378272476 FALSE ""
1000 2 515 1395 2.00737958706028 FALSE ""
500 0.5 886 1396 0.500978110542313 FALSE ""
1000 1 873 1397 1.01451525152597 FALSE ""
1000 1 378 1398 1.00159384678929 FALSE ""
50 0.25 39 1399 0.249734977329054 FALSE ""
50 0.5 662 1400 0.481593478377668 FALSE ""
100 0.5 519 1401 0.517464091400185 FALSE ""
500 0.5 989 1402 0.504080585616579 FALSE ""
1000 2 542 1403 2.00235840523928 FALSE ""
500 2 564 1404 2.05664043015919 FALSE ""
100 1 98 1405 0.979541666346418 FALSE ""
50 0.5 514 1406 0.437034628574282 FALSE ""
500 0.25 548 1407 0.244548361244901 FALSE ""
500 1 381 1408 1.00350677417481 FALSE ""
100 2 243 1409 1.93359186931023 FALSE ""
100 1 446 1410 0.990233932994435 FALSE ""
1000 1 918 1411 1.00288577779195 FALSE ""
1000 2 617 1412 2.01827010261746 FALSE ""
500 0.25 298 1413 0.243534739411806 FALSE ""
50 2 945 1414 1.92562967257751 FALSE ""
500 0.25 445 1415 0.25325755600631 FALSE ""
500 2 605 1416 2.02525976073173 FALSE ""
50 1 314 1417 1.04419671697416 FALSE ""
100 1 286 1418 0.983586275913577 FALSE ""
500 0.5 122 1419 0.493161892574663 FALSE ""
50 0.5 714 1420 0.47880949961502 FALSE ""
100 1 76 1421 0.992796097993316 FALSE ""
1000 2 38 1422 1.99166954090598 FALSE ""
50 0.25 292 1423 0.231777969096264 FALSE ""
100 2 285 1424 2.01086543959328 FALSE ""
1000 0.25 834 1425 0.252039348798903 FALSE ""
50 0.5 872 1426 0.501709235520919 FALSE ""
1000 0.5 405 1427 0.494188397137625 FALSE ""
500 1 821 1428 0.990367246454535 FALSE ""
1000 1 392 1429 0.995816353747602 FALSE ""
1000 0.5 534 1430 0.495411995776772 FALSE ""
1000 0.5 464 1431 0.499655772811389 FALSE ""
500 2 594 1432 2.02317778799452 FALSE ""
500 1 920 1433 1.01161817962947 FALSE ""
100 0.5 615 1434 0.516103069263255 FALSE ""
50 2 240 1435 2.19613240915745 FALSE ""
100 0.5 631 1436 0.510114030558832 FALSE ""
50 0.5 645 1437 0.517303168812392 FALSE ""
1000 2 501 1438 2.00616829255505 FALSE ""
1000 2 919 1439 2.0040113429534 FALSE ""
1000 0.5 882 1440 0.496277618650697 FALSE ""
1000 0.25 569 1441 0.249721664029573 FALSE ""
100 0.25 39 1442 0.252019805788414 FALSE ""
50 1 882 1443 1.00933052073791 FALSE ""
500 0.5 602 1444 0.488078597806747 FALSE ""
100 0.5 214 1445 0.521257692140602 FALSE ""
50 1 903 1446 1.04997252818464 FALSE ""
1000 0.25 22 1447 0.249402743135867 FALSE ""
1000 0.5 853 1448 0.502590750932044 FALSE ""
50 2 266 1449 2.18025015908054 FALSE ""
1000 2 854 1450 1.99588302612111 FALSE ""
50 0.5 659 1451 0.499511458260496 FALSE ""
50 2 524 1452 2.07406207242155 FALSE ""
50 1 925 1453 0.975313053681258 FALSE ""
1000 0.5 310 1454 0.50446796193977 FALSE ""
50 0.25 802 1455 0.255203781566263 FALSE ""
1000 2 992 1456 1.99304431833748 FALSE ""
1000 0.25 826 1457 0.245631588887102 FALSE ""
1000 2 614 1458 2.00245812203831 FALSE ""
1000 0.5 556 1459 0.50231357989608 FALSE ""
1000 0.5 831 1460 0.50228135279068 FALSE ""
100 1 80 1461 0.967597326848189 FALSE ""
100 1 331 1462 1.04791873572988 FALSE ""
100 2 284 1463 1.92872724635865 FALSE ""
1000 2 835 1464 2.0507233450005 FALSE ""
1000 0.5 277 1465 0.502047466480314 FALSE ""
50 1 719 1466 1.04455058087062 FALSE ""
500 0.5 584 1467 0.49603094135201 FALSE ""
1000 2 967 1468 2.00164164060031 FALSE ""
100 1 412 1469 1.03469666039409 FALSE ""
1000 0.5 68 1470 0.509115484544631 FALSE ""
500 2 884 1471 1.93966066633723 FALSE ""
500 0.5 791 1472 0.499512918272078 FALSE ""
50 0.5 160 1473 0.498704961501914 FALSE ""
100 0.25 766 1474 0.22975164170016 FALSE ""
500 2 839 1475 1.99201024071472 FALSE ""
50 2 221 1476 1.87519772905117 FALSE ""
1000 0.5 877 1477 0.497824391578037 FALSE ""
50 1 823 1478 1.01270117472138 FALSE ""
500 2 24 1479 1.98577051677239 FALSE ""
500 1 56 1480 0.968110106522188 FALSE ""
500 0.5 716 1481 0.491810753009967 FALSE ""
500 1 577 1482 0.993788619685883 FALSE ""
100 0.5 621 1483 0.492699370181173 FALSE ""
1000 0.5 851 1484 0.495316478659985 FALSE ""
1000 0.5 392 1485 0.496812894993052 FALSE ""
100 0.5 732 1486 0.509998334290945 FALSE ""
1000 0.25 679 1487 0.250805241982992 FALSE ""
50 1 1 1488 0.918663498676977 FALSE ""
50 0.25 482 1489 0.219136724170903 FALSE ""
100 0.25 354 1490 0.258773205283678 FALSE ""
500 0.25 589 1491 0.253911720793273 FALSE ""
1000 2 549 1492 2.00058059128061 FALSE ""
100 0.25 425 1493 0.251411912630839 FALSE ""
50 0.5 961 1494 0.480791528062231 FALSE ""
50 2 773 1495 2.06802956280479 FALSE ""
500 0.25 315 1496 0.241246020719673 FALSE ""
1000 1 284 1497 0.985720259463944 FALSE ""
50 0.25 928 1498 0.280147647957249 FALSE ""
50 0.25 527 1499 0.265851376890099 FALSE ""
50 0.25 990 1500 0.243237720717694 FALSE ""
100 0.25 558 1501 0.267734380657371 FALSE ""
500 0.5 667 1502 0.496062341773022 FALSE ""
50 0.25 509 1503 0.25008755746618 FALSE ""
100 2 748 1504 2.12269871554567 FALSE ""
100 2 463 1505 1.88028687002864 FALSE ""
100 0.25 125 1506 0.253225748600583 FALSE ""
500 0.25 351 1507 0.248601647865453 FALSE ""
1000 0.25 108 1508 0.248363708759091 FALSE ""
500 1 139 1509 0.98235130510127 FALSE ""
1000 0.25 896 1510 0.253030186045549 FALSE ""
100 0.25 50 1511 0.251319437988683 FALSE ""
500 0.5 578 1512 0.489249379065732 FALSE ""
1000 0.5 272 1513 0.49549787846252 FALSE ""
100 0.25 653 1514 0.242565171461143 FALSE ""
1000 1 869 1515 0.97221666076298 FALSE ""
50 0.5 451 1516 0.488840532262383 FALSE ""
100 0.25 751 1517 0.250647847072032 FALSE ""
500 0.5 77 1518 0.519223108947456 FALSE ""
50 2 937 1519 1.78902142333859 FALSE ""
500 2 959 1520 NA FALSE ""
50 0.25 25 1521 0.2509716756523 FALSE ""
500 1 859 1522 1.00200559308282 FALSE ""
500 0.5 785 1523 0.515074974947159 FALSE ""
1000 1 832 1524 0.996911396346122 FALSE ""
500 2 25 1525 1.97575964389101 FALSE ""
1000 1 540 1526 1.01689832813424 FALSE ""
100 2 696 1527 2.02735402909957 FALSE ""
500 1 455 1528 1.03324170404741 FALSE ""
50 0.5 822 1529 0.426395198744898 FALSE ""
1000 1 29 1530 1.02391704517697 FALSE ""
50 2 114 1531 2.12801916950436 FALSE ""
50 0.25 223 1532 0.246803361907819 FALSE ""
50 1 645 1533 0.977175762102991 FALSE ""
50 2 108 1534 1.96153508038468 FALSE ""
100 2 451 1535 2.08641100478312 FALSE ""
1000 1 319 1536 0.995929949858997 FALSE ""
500 2 241 1537 2.0054528767708 FALSE ""
100 2 619 1538 1.8891844080337 FALSE ""
100 0.5 651 1539 0.486247456039566 FALSE ""
100 0.5 53 1540 0.525592310390164 FALSE ""
1000 0.5 227 1541 0.501305545235593 FALSE ""
500 2 773 1542 1.99026028425589 FALSE ""
1000 0.5 667 1543 0.502042798906149 FALSE ""
100 2 475 1544 2.04716707964755 FALSE ""
50 2 290 1545 1.93957944935195 FALSE ""
500 2 895 1546 2.02910797183522 FALSE ""
500 0.25 729 1547 0.25369991466089 FALSE ""
1000 0.25 824 1548 0.256122006044077 FALSE ""
100 2 254 1549 1.85470656427099 FALSE ""
500 2 236 1550 2.02291652475964 FALSE ""
100 0.25 557 1551 0.25454279606154 FALSE ""
50 0.5 186 1552 0.515161311205938 FALSE ""
50 1 394 1553 0.906745885207815 FALSE ""
1000 0.25 869 1554 0.246321278448824 FALSE ""
1000 0.25 760 1555 0.254254217900325 FALSE ""
100 0.5 322 1556 0.490534983665703 FALSE ""
1000 0.25 146 1557 0.250154553899362 FALSE ""
500 1 159 1558 1.00636490084217 FALSE ""
50 0.5 349 1559 0.503553953606462 FALSE ""
50 2 197 1560 2.1066868275573 FALSE ""
1000 0.5 448 1561 0.485493067619262 FALSE ""
1000 0.25 548 1562 0.250798714313465 FALSE ""
100 1 958 1563 0.907906636845868 FALSE ""
100 2 976 1564 1.94019559548366 FALSE ""
1000 0.25 376 1565 0.258157909106876 FALSE ""
100 2 822 1566 2.04698080128925 FALSE ""
1000 2 851 1567 1.97258299849961 FALSE ""
500 0.25 566 1568 0.252449073296477 FALSE ""
1000 0.5 127 1569 0.490130828924459 FALSE ""
500 1 589 1570 0.996016244329807 FALSE ""
100 1 608 1571 0.983507627140639 FALSE ""
500 1 741 1572 1.02928494416361 FALSE ""
50 0.5 873 1573 0.480873291816372 FALSE ""
100 2 430 1574 1.95537637200506 FALSE ""
1000 0.5 593 1575 0.481769837305314 FALSE ""
100 2 540 1576 2.06834880015803 FALSE ""
50 1 473 1577 1.0524958410477 FALSE ""
500 0.25 296 1578 0.248849109783915 FALSE ""
50 1 470 1579 0.996507969499258 FALSE ""
500 0.25 862 1580 0.248904000419366 FALSE ""
50 2 760 1581 1.99490342944407 FALSE ""
100 0.5 547 1582 0.486617792996228 FALSE ""
50 0.5 862 1583 0.489895199205501 FALSE ""
50 2 692 1584 2.11992412351891 FALSE ""
1000 0.25 868 1585 0.250361803229966 FALSE ""
100 1 595 1586 1.04221830636028 FALSE ""
100 0.25 468 1587 0.272699618814203 FALSE ""
100 2 415 1588 2.1099789782592 FALSE ""
100 1 410 1589 0.965322981153648 FALSE ""
100 1 975 1590 0.972407719696889 FALSE ""
100 1 499 1591 0.966486564339521 FALSE ""
50 1 234 1592 0.983301721869499 FALSE ""
500 0.5 408 1593 0.489770798066805 FALSE ""
100 2 60 1594 2.00258005667002 FALSE ""
500 0.25 294 1595 0.253691082558735 FALSE ""
500 2 171 1596 2.10231258444148 FALSE ""
500 0.25 213 1597 0.253214020073647 FALSE ""
1000 0.25 907 1598 0.245835711528762 FALSE ""
100 1 842 1599 1.00506956666295 FALSE ""
50 0.25 615 1600 0.23636853445746 FALSE ""
1000 1 93 1601 1.00370674006273 FALSE ""
50 0.25 28 1602 0.252019685399207 FALSE ""
500 0.5 243 1603 0.503448990041809 FALSE ""
50 0.25 644 1604 0.267007941156131 FALSE ""
1000 0.25 536 1605 0.253909444085247 FALSE ""
500 0.5 549 1606 0.511456677272252 FALSE ""
50 0.5 719 1607 0.537090233384251 FALSE ""
500 1 164 1608 1.01710960477976 FALSE ""
100 0.5 698 1609 0.499410153078236 FALSE ""
50 0.5 330 1610 0.530153374161046 FALSE ""
100 0.5 607 1611 0.485716880324563 FALSE ""
100 0.25 397 1612 0.253896589609113 FALSE ""
1000 0.25 69 1613 0.257520604031985 FALSE ""
500 2 10 1614 1.99768774995761 FALSE ""
50 0.5 673 1615 0.543394691960727 FALSE ""
50 0.25 684 1616 0.255641979557427 FALSE ""
1000 0.25 758 1617 0.251970739001674 FALSE ""
50 0.25 113 1618 0.25733492714383 FALSE ""
100 0.25 634 1619 0.256375582281264 FALSE ""
500 2 140 1620 1.98016825516552 FALSE ""
50 2 699 1621 2.15936221034747 FALSE ""
500 2 507 1622 1.98530854608207 FALSE ""
50 1 974 1623 0.975077810666412 FALSE ""
500 2 7 1624 2.04213232828393 FALSE ""
100 0.5 454 1625 0.482800583538663 FALSE ""
50 0.5 534 1626 0.544078255744296 FALSE ""
50 0.5 963 1627 0.513868263377933 FALSE ""
1000 2 145 1628 2.01794385538995 FALSE ""
100 1 989 1629 1.00077039781801 FALSE ""
1000 2 966 1630 2.02765959630216 FALSE ""
1000 1 575 1631 0.979727653203123 FALSE ""
100 0.25 587 1632 0.25702299727658 FALSE ""
100 2 787 1633 1.94067232758052 FALSE ""
1000 0.25 310 1634 0.243003231205492 FALSE ""
50 0.25 216 1635 0.263422881022042 FALSE ""
500 1 734 1636 1.01547913827322 FALSE ""
500 0.5 870 1637 0.505673474960511 FALSE ""
50 0.5 696 1638 0.525238510882792 FALSE ""
1000 1 912 1639 0.983474302838281 FALSE ""
100 2 995 1640 2.12380931512325 FALSE ""
100 2 778 1641 1.87724354334485 FALSE ""
100 2 530 1642 2.01564654259004 FALSE ""
1000 0.5 496 1643 0.507717207414561 FALSE ""
1000 0.25 359 1644 0.251563246533649 FALSE ""
50 0.5 344 1645 0.48002483268205 FALSE ""
100 1 743 1646 0.996518995115471 FALSE ""
50 2 148 1647 2.05845063350387 FALSE ""
500 2 840 1648 1.99257107377739 FALSE ""
1000 1 588 1649 0.996741490583902 FALSE ""
500 1 103 1650 0.983814845163343 FALSE ""
1000 0.5 724 1651 0.50152896208839 FALSE ""
1000 2 538 1652 1.99690575623165 FALSE ""
100 0.25 408 1653 0.259480419743642 FALSE ""
50 2 915 1654 1.92605129272896 FALSE ""
500 0.25 748 1655 0.257934881381036 FALSE ""
500 2 997 1656 1.98360575752094 FALSE ""
1000 1 530 1657 1.00708761222265 FALSE ""
1000 0.5 85 1658 0.512917824079409 FALSE ""
50 1 198 1659 0.983088029411036 FALSE ""
50 1 312 1660 0.870511699420319 FALSE ""
1000 0.5 451 1661 0.508475342715643 FALSE ""
500 0.5 736 1662 0.507434597040836 FALSE ""
100 2 769 1663 2.01867680618966 FALSE ""
500 0.25 415 1664 0.257467425866347 FALSE ""
50 1 406 1665 1.02287776382683 FALSE ""
50 1 805 1666 1.01287049575578 FALSE ""
100 0.25 181 1667 0.247350731273639 FALSE ""
50 2 267 1668 1.98238664296134 FALSE ""
50 2 487 1669 2.18277319622257 FALSE ""
100 2 265 1670 2.00397486063564 FALSE ""
500 1 253 1671 1.01270465150424 FALSE ""
500 2 386 1672 2.02239094567927 FALSE ""
500 1 308 1673 1.00932887171834 FALSE ""
50 2 896 1674 1.88931612850244 FALSE ""
1000 0.5 296 1675 0.511893210413761 FALSE ""
50 0.25 741 1676 0.249477923194596 FALSE ""
500 0.5 759 1677 0.510113089342041 FALSE ""
50 2 7 1678 1.93893404623826 FALSE ""
500 0.5 676 1679 0.496751089740584 FALSE ""
100 2 345 1680 1.97303242539781 FALSE ""
1000 2 513 1681 2.00483716906416 FALSE ""
500 0.5 923 1682 0.506608696241878 FALSE ""
1000 1 787 1683 0.977364410328802 FALSE ""
100 0.25 556 1684 0.249863935456919 FALSE ""
50 2 141 1685 1.86032279917707 FALSE ""
50 2 865 1686 1.9108173805027 FALSE ""
500 0.5 161 1687 0.516251232712668 FALSE ""
50 2 763 1688 1.98798097307659 FALSE ""
100 2 816 1689 1.86281834471914 FALSE ""
50 0.25 470 1690 0.25910563888181 FALSE ""
500 2 155 1691 2.00574412239375 FALSE ""
1000 0.25 167 1692 0.248590546832636 FALSE ""
100 2 583 1693 2.07263899189546 FALSE ""
100 0.5 908 1694 0.527136909769861 FALSE ""
50 0.25 680 1695 0.281615714120037 FALSE ""
1000 2 868 1696 1.96218364501777 FALSE ""
100 0.5 856 1697 0.474118910735226 FALSE ""
100 0.5 483 1698 0.492379987884434 FALSE ""
100 0.25 603 1699 0.232286786049371 FALSE ""
1000 2 981 1700 1.98310923849703 FALSE ""
50 2 535 1701 2.25690300430118 FALSE ""
100 0.5 590 1702 0.509977860975321 FALSE ""
100 1 908 1703 1.05710646295372 FALSE ""
500 0.25 789 1704 0.256969485905633 FALSE ""
1000 0.25 932 1705 0.253492695500941 FALSE ""
100 2 458 1706 2.04048565185434 FALSE ""
50 0.5 668 1707 0.490806529639041 FALSE ""
100 0.5 180 1708 0.551862896126734 FALSE ""
1000 2 292 1709 1.99947523194265 FALSE ""
100 0.5 557 1710 0.527679762382966 FALSE ""
1000 0.5 225 1711 0.500846455441898 FALSE ""
100 0.25 322 1712 0.250230113813005 FALSE ""
50 0.5 210 1713 0.486310552699463 FALSE ""
500 0.25 225 1714 0.249214786431271 FALSE ""
50 0.25 520 1715 0.256528204172957 FALSE ""
100 2 375 1716 1.916787402065 FALSE ""
1000 1 22 1717 0.992902570398293 FALSE ""
500 0.25 901 1718 0.250097924704426 FALSE ""
50 0.25 221 1719 0.260272680291662 FALSE ""
1000 0.5 656 1720 0.504888560779286 FALSE ""
1000 2 82 1721 1.96147569859542 FALSE ""
1000 0.5 864 1722 0.500290789574885 FALSE ""
100 2 675 1723 1.91096243418441 FALSE ""
100 1 624 1724 1.04037166878939 FALSE ""
100 1 590 1725 0.927662926765326 FALSE ""
500 1 46 1726 0.983931501113486 FALSE ""
1000 1 393 1727 0.999078458508781 FALSE ""
50 0.5 271 1728 0.517515861398616 FALSE ""
100 0.25 648 1729 0.2450875069639 FALSE ""
50 2 492 1730 1.97426634927814 FALSE ""
1000 1 958 1731 1.00266317655482 FALSE ""
100 1 961 1732 1.0217074866695 FALSE ""
100 1 573 1733 1.03514347718537 FALSE ""
100 2 140 1734 1.98118324833717 FALSE ""
1000 1 95 1735 1.02604559901941 FALSE ""
500 1 153 1736 0.9781683593159 FALSE ""
1000 0.25 735 1737 0.24501502170545 FALSE ""
1000 0.5 719 1738 0.494722360866866 FALSE ""
100 0.25 427 1739 0.260744866543303 FALSE ""
1000 1 373 1740 1.01304168266748 FALSE ""
1000 0.5 408 1741 0.495982731513294 FALSE ""
1000 1 864 1742 1.00742922257663 FALSE ""
1000 2 200 1743 2.03007243400916 FALSE ""
1000 1 820 1744 0.993274364607665 FALSE ""
500 0.25 59 1745 0.243563757760675 FALSE ""
1000 0.25 923 1746 0.251759098554494 FALSE ""
1000 0.25 369 1747 0.253847516841324 FALSE ""
500 1 252 1748 1.01648207627886 FALSE ""
100 1 321 1749 1.02775828230818 FALSE ""
1000 1 917 1750 0.994576638294848 FALSE ""
1000 2 471 1751 2.01028250368695 FALSE ""
50 0.5 124 1752 0.47910573829099 FALSE ""
500 1 30 1753 0.985246204127109 FALSE ""
1000 0.5 692 1754 0.507160483042399 FALSE ""
100 1 549 1755 0.971429848407924 FALSE ""
100 2 325 1756 2.01401086906567 FALSE ""
500 0.5 713 1757 0.495893475520428 FALSE ""
100 2 627 1758 2.06730007069318 FALSE ""
100 1 94 1759 0.985485835885994 FALSE ""
1000 1 636 1760 0.987653545622823 FALSE ""
500 0.5 783 1761 0.50277188315348 FALSE ""
50 0.25 262 1762 0.25938468054001 FALSE ""
100 1 5 1763 0.998069571433074 FALSE ""
500 1 213 1764 0.987559736101579 FALSE ""
50 1 612 1765 1.01675160305092 FALSE ""
500 0.5 528 1766 0.486862796691789 FALSE ""
500 0.25 804 1767 0.255054957311895 FALSE ""
50 1 80 1768 1.1002090989731 FALSE ""
100 0.5 201 1769 0.470604670310256 FALSE ""
50 2 383 1770 1.83205705797436 FALSE ""
1000 0.25 403 1771 0.24998017758637 FALSE ""
50 0.5 20 1772 0.530572138200743 FALSE ""
100 1 294 1773 0.947872817085352 FALSE ""
1000 2 621 1774 1.99610199848908 FALSE ""
500 1 528 1775 0.993535653134813 FALSE ""
1000 0.25 124 1776 0.254400807891028 FALSE ""
50 0.5 474 1777 0.478764086001255 FALSE ""
1000 1 705 1778 0.991352492597844 FALSE ""
1000 2 130 1779 1.99326673400282 FALSE ""
500 1 157 1780 1.00881420894024 FALSE ""
100 1 207 1781 0.999896570696273 FALSE ""
1000 1 154 1782 1.02173317551413 FALSE ""
100 2 424 1783 1.86633869637429 FALSE ""
1000 2 369 1784 1.97740625308204 FALSE ""
50 0.25 961 1785 0.248170979181 FALSE ""
1000 2 138 1786 2.006902164688 FALSE ""
1000 1 952 1787 1.01322632334424 FALSE ""
500 0.25 524 1788 0.253515299263208 FALSE ""
1000 1 901 1789 0.968104789471011 FALSE ""
100 0.5 905 1790 0.464752400210348 FALSE ""
500 1 768 1791 1.01604089890966 FALSE ""
100 0.5 710 1792 0.508078216104763 FALSE ""
1000 1 290 1793 0.994676912714812 FALSE ""
500 0.25 243 1794 0.250365137741616 FALSE ""
1000 2 498 1795 1.94874664469348 FALSE ""
